[2017-12-30 22:03:00+00:00; claudferraz; Congratulations Tim Besley ! Very well deserved https://t.co/bjKrfaqU6E; 0; 0; 10; 1; https://twitter.com/claudferraz/status/947226542438043654; None; https://twitter.com/LSEEcon/status/947024860403978241]
[2017-07-13 14:53:00+00:00; claudferraz; Muy buena columna de @RaquelBernal3 sobre la necesidad de cerrar la brecha de genero desde temprana edad https://t.co/5V1rfEkwwk; 0; 2; 3; 0; https://twitter.com/claudferraz/status/885512391596933122; None; https://twitter.com/RaquelBernal3/status/885477479632302080]
[2017-07-13 14:34:06+00:00; claudferraz; Interesting question: would the power of AI entrench monopolies in the age of big data? https://t.co/8z9GopMbMP; 0; 2; 4; 0; https://twitter.com/claudferraz/status/885507632869646336; None; https://twitter.com/nxthompson/status/885503430432837633]
[2017-07-13 14:30:44+00:00; claudferraz; @eduardo_leoni @MatiasSpektor @folha Distritos grandes + regra eleitoral  geram concorrência intrapart onde deputados se diferenciam por grupos interesse e não bens públicos; 0; 0; 1; 0; https://twitter.com/claudferraz/status/885506785184018432; None; None]
[2017-07-13 13:58:26+00:00; claudferraz; O vale tudo que virou a política brasileira https://t.co/4FudRmBikz; 0; 0; 0; 0; https://twitter.com/claudferraz/status/885498658866769920; None; https://twitter.com/Estadao/status/885495531237253120]
[2017-07-13 13:53:47+00:00; claudferraz; Brazilian politicians closing accounts in social media to escape social pressure from voters against current government https://t.co/e4ZB0C5Evp; 0; 3; 3; 1; https://twitter.com/claudferraz/status/885497488555356160; None; https://twitter.com/JornalOGlobo/status/885494020616605696]
[2017-07-13 13:49:01+00:00; claudferraz; O BNDES nas mãos erradas tentando fazer o que não deve, uma vez mais via @AlexSchwartsman https://t.co/DFAWymFfSi; 0; 3; 7; 0; https://twitter.com/claudferraz/status/885496289647104001; None; None]
[2017-07-13 10:54:12+00:00; claudferraz; O triste destino de Lula -- 'Lula traiu o país duas vezes', por Pedro Doria: https://t.co/OK6CrfX8Ki; 0; 0; 2; 0; https://twitter.com/claudferraz/status/885452295772786689; None; None]
[2017-07-12 23:07:32+00:00; claudferraz; A política brasileira é muito doida --Maluf defende Lula: ‘É um exemplo de pessoa para todos os brasileiros’ https://t.co/iM9rN7BGKM; 0; 0; 3; 0; https://twitter.com/claudferraz/status/885274457366986752; None; None]
[2017-07-12 17:53:55+00:00; claudferraz; Former Brazil President ‘Lula’ Sentenced to Nearly 10 Years on Corruption Conviction https://t.co/TWBhi3Kze8; 0; 2; 1; 0; https://twitter.com/claudferraz/status/885195532062384128; None; None]
[2017-07-12 11:16:45+00:00; claudferraz; Adoraria conhecer esse novo teorema do bem estar inventado pelo governador https://t.co/yth7EYKwUo; 2; 3; 6; 0; https://twitter.com/claudferraz/status/885095579432472579; None; https://twitter.com/FlavioDino/status/884953887039516677]
[2017-07-11 23:55:21+00:00; claudferraz; Antes ou depois da crise? https://t.co/MCwaqbPJQl; 0; 0; 1; 0; https://twitter.com/claudferraz/status/884924100904452096; None; https://twitter.com/huffpostbrasil/status/884923467912577028]
[2017-07-10 17:25:28+00:00; claudferraz; Ensino de matemática engatinha até nas escolas privadas de elite do país https://t.co/iue53ypZiI; 0; 1; 0; 0; https://twitter.com/claudferraz/status/884463596092227590; None; None]
[2017-07-08 13:41:59+00:00; claudferraz; Cool art bricks+water https://t.co/KUYuh3zKV0; 0; 0; 2; 0; https://twitter.com/claudferraz/status/883682579114852352; None; https://twitter.com/uttjiwon/status/883081762762612743]
[2017-07-08 13:33:39+00:00; claudferraz; Kids in the ground hiding from bullets is the new normal again in schools near Rio's favelas https://t.co/y2UtLEPPnM; 0; 0; 1; 0; https://twitter.com/claudferraz/status/883680483208462336; None; https://twitter.com/jwerthein/status/883669035069702149]
[2017-07-07 22:41:03+00:00; claudferraz; Agree w/ @cblatts but the details on politics matter. Focus on designing political inst that induce accountability  https://t.co/rSRInXmZ7q; 0; 3; 11; 0; https://twitter.com/claudferraz/status/883455853369675776; None; https://twitter.com/Econlib/status/883402813232914438]
[2017-07-07 19:04:47+00:00; claudferraz; Gente séria abandona o barco que parece voltar pro lado errado  https://t.co/scqIBi2Mbt; 0; 0; 3; 0; https://twitter.com/claudferraz/status/883401427460083713; None; https://twitter.com/valoreconomico/status/883392693706964994]
[2017-07-07 13:51:43+00:00; claudferraz; Brazil’s army is becoming a de facto police force https://t.co/HSWhweD4Cg via @TheEconomist; 0; 0; 3; 0; https://twitter.com/claudferraz/status/883322642551513089; None; None]
[2017-07-06 22:44:32+00:00; claudferraz; The real question is why young women don't fall for videogames if Games Have Gotten Really Good https://t.co/sxsDPf0wyi; 0; 0; 5; 0; https://twitter.com/claudferraz/status/883094341790650368; None; None]
[2017-07-06 21:20:58+00:00; claudferraz; Ótima iniciativa  https://t.co/y1zWKW7cM3; 0; 0; 0; 0; https://twitter.com/claudferraz/status/883073308966752256; None; https://twitter.com/CGUonline/status/883071176343519232]
[2017-07-05 18:45:30+00:00; claudferraz; Ótimo ouvir alguém gritar de dentro do governo https://t.co/Ima2w5V5gn; 0; 0; 1; 0; https://twitter.com/claudferraz/status/882671795769311232; None; https://twitter.com/jwerthein/status/882670149878390784]
[2017-07-05 17:58:21+00:00; claudferraz; Para especialistas, operações policiais precisam ser revistas no Rio. URGENTEMENTE https://t.co/OfKWzjtMao; 0; 0; 1; 0; https://twitter.com/claudferraz/status/882659930188197895; None; None]
[2017-07-05 13:31:02+00:00; claudferraz; Por que se mata tanto no Brasil? A chance de punição é muito baixa https://t.co/AzNOBYzt2N; 0; 0; 6; 0; https://twitter.com/claudferraz/status/882592659105349632; None; https://twitter.com/g1rio/status/882572793715597312]
[2017-07-05 11:49:39+00:00; claudferraz; Best and largest university in Brazil will implement social and racial quotas https://t.co/LLnefbdmvY; 2; 2; 10; 0; https://twitter.com/claudferraz/status/882567145393197056; None; https://twitter.com/jornalodia/status/882563415587291136]
[2017-07-04 23:31:53+00:00; claudferraz; @marinavbdias Brasil é incrível. Experimentos naturais pra um lado e pro outro; 0; 0; 0; 0; https://twitter.com/claudferraz/status/882381482316226565; None; None]
[2017-07-04 19:16:58+00:00; claudferraz; Media bias? https://t.co/AQFYpZJ5CQ; 0; 1; 0; 0; https://twitter.com/claudferraz/status/882317328293269504; None; https://twitter.com/edenvaladares/status/882225988666630145]
[2017-07-04 18:33:35+00:00; claudferraz; A Secretaria de Segurança Pública da Bahia deveria focar esforços em melhorar segurança pública via Daniel Cerqueira https://t.co/mMN0MH4IS3; 0; 0; 3; 0; https://twitter.com/claudferraz/status/882306410360471553; None; None]
[2017-07-04 00:43:45+00:00; claudferraz; Economics of the populist backlash | VOX, CEPR’s Policy Portal https://t.co/uRXKXwuYfd; 0; 1; 7; 0; https://twitter.com/claudferraz/status/882037180356599809; None; None]
[2017-07-04 00:42:44+00:00; claudferraz; On the joint evolution of institutions and culture | VOX, CEPR’s Policy Portal https://t.co/ojjRm8IRL5; 0; 1; 0; 1; https://twitter.com/claudferraz/status/882036923124129796; None; None]
[2017-07-03 17:59:54+00:00; claudferraz; A falência das UPPs https://t.co/IhNxidnadb via @exame; 0; 0; 4; 0; https://twitter.com/claudferraz/status/881935545492000768; None; None]
[2017-07-03 12:43:12+00:00; claudferraz; 'Largest-Ever' Police Corruption Case Unfolds in Brazil's Rio de Janeiro https://t.co/1s3fin4ba0 via @insightcrime; 0; 0; 0; 0; https://twitter.com/claudferraz/status/881855844442353668; None; None]
[2017-07-03 12:20:20+00:00; claudferraz; Podridão institucionalizada https://t.co/tdefjZ3rED; 0; 3; 3; 0; https://twitter.com/claudferraz/status/881850091107168257; None; None]
[2017-07-02 22:38:44+00:00; claudferraz; César Benjamin: “Não quero esconder a realidade, o Rio está morrendo aos poucos” https://t.co/DuikrxNpUC via @elpais_brasil; 0; 1; 3; 0; https://twitter.com/claudferraz/status/881643328848224256; None; None]
[2017-06-30 19:50:20+00:00; claudferraz; 66 policemen arrested in Rio for charging frequent bribes from drug dealers  https://t.co/qDgmfwHD1J; 0; 0; 1; 0; https://twitter.com/claudferraz/status/880876175006076928; None; https://twitter.com/JornalOGlobo/status/880873575238029312]
[2017-06-30 19:20:31+00:00; claudferraz; Monetary and non-monetary incentives. Bengt Holmstrom's lecture on pay-for-performance and beyond https://t.co/0mBvCWRIKd; 0; 4; 18; 0; https://twitter.com/claudferraz/status/880868672667095042; None; None]
[2017-06-29 17:33:01+00:00; claudferraz; Terrible use of performance pay-- paying bureaucrats to approve more environmental licenses in Brazil  https://t.co/4dVSjJqNU2; 0; 4; 4; 2; https://twitter.com/claudferraz/status/880479227967143936; None; https://twitter.com/Estadao/status/880444749164888067]
[2017-06-29 14:38:21+00:00; claudferraz; Which features of procurement systems increase competition and reduce corruption?  https://t.co/KS14OHrGA6 via @wb_research; 0; 1; 2; 2; https://twitter.com/claudferraz/status/880435271413760000; None; None]
[2017-06-29 14:34:58+00:00; claudferraz; How minerals fuel conflict in Africa https://t.co/cH18MMt1wQ via @aeajournals; 0; 2; 4; 0; https://twitter.com/claudferraz/status/880434421756825600; None; None]
[2017-06-29 13:01:12+00:00; claudferraz; Hoje na PUC-Rio um debate sobre o futuro da educação superior na América Latina @PucRioDigital @bancomundialbr https://t.co/5OXCUWaMXr; 0; 1; 5; 0; https://twitter.com/claudferraz/status/880410826129248257; None; None]
[2017-06-29 10:21:02+00:00; claudferraz; Rio voltando 10 anos https://t.co/cdIl8gm7TH; 0; 2; 1; 0; https://twitter.com/claudferraz/status/880370518918123520; None; None]
[2017-06-29 00:21:14+00:00; claudferraz; Da Gávea – Ensaios sobre o Brasil e a economia mundial, 1995 – 2016 - 2a. edição de Marcelo de Paiva Abreu https://t.co/Pvt2ZunoXT; 1; 0; 6; 0; https://twitter.com/claudferraz/status/880219572107964417; None; None]
[2017-06-28 19:01:02+00:00; claudferraz; Ótima iniciativa da @CGUonline  https://t.co/LPb1XovLeK; 0; 0; 2; 0; https://twitter.com/claudferraz/status/880138990325833729; None; https://twitter.com/CGUonline/status/880124738487689220]
[2017-06-28 15:54:05+00:00; claudferraz; Or telling people to stop killing each other https://t.co/Fxf9dA8xCa; 0; 0; 1; 0; https://twitter.com/claudferraz/status/880091946383024128; None; https://twitter.com/RFisman/status/880054379201654784]
[2017-06-28 12:32:08+00:00; claudferraz; The Minimum Wage: Evidence from a Danish Discontinuity - Marginal REVOLUTION https://t.co/GuCD5GewZe; 0; 2; 3; 0; https://twitter.com/claudferraz/status/880041123615473664; None; None]
[2017-06-27 13:43:50+00:00; claudferraz; @eduardo_leoni com certeza, crise desproporcional ao resto do Brasil, proporcional ao roubo e má gestão; 0; 0; 2; 0; https://twitter.com/claudferraz/status/879696779884843008; None; None]
[2017-06-27 12:00:52+00:00; claudferraz; Consequências da crise desproporcional que vive o Rio https://t.co/BqJCjioMYM; 1; 1; 5; 0; https://twitter.com/claudferraz/status/879670866837164032; None; https://twitter.com/agois75/status/879342251616370690]
[2017-06-26 10:25:47+00:00; claudferraz; Nice article for those that claim that corruption is not a first-order problem in African countries https://t.co/c8aE8eV8qx; 0; 3; 6; 0; https://twitter.com/claudferraz/status/879284547778727938; None; None]
[2017-06-25 16:04:24+00:00; claudferraz; A pão e agua- coluna do Hélio Schwartsman sobre nosso trabalho que mede impactos de limites aos gastos em eleições https://t.co/vou4ZGWJbh; 0; 3; 5; 0; https://twitter.com/claudferraz/status/879007378984894465; None; None]
[2017-06-23 04:55:00+00:00; claudferraz; Esse projeto de recall é uma loucura. Boa coluna do @zerotoledo https://t.co/kp0ZdaatR5; 0; 0; 1; 0; https://twitter.com/claudferraz/status/878114139956064256; None; None]
[2017-06-23 04:33:26+00:00; claudferraz; O Brasil passa por uma das maiores crises institucionais de sua história e senadores irão debater funk? https://t.co/6qBoRBTwW6; 2; 2; 11; 0; https://twitter.com/claudferraz/status/878108714158260224; None; https://twitter.com/FR_BSB/status/878034947457523713]
[2017-06-22 15:57:35+00:00; claudferraz; Very interesting research on behavior inside the police bureaucracy  https://t.co/mcoUit0jgV; 0; 3; 2; 0; https://twitter.com/claudferraz/status/877918499846242304; None; https://twitter.com/MPSAnet/status/877910338112430082]
[2017-06-22 15:12:46+00:00; claudferraz; Para reduzir a violência, é preciso reduzir a circulação de armas via D. Cerqueira e R. Muggah https://t.co/kwxTEV0mrr via @nexojornal; 0; 0; 4; 0; https://twitter.com/claudferraz/status/877907221262327808; None; None]
[2017-06-22 14:15:20+00:00; claudferraz; The trend-break was AJR colonial settlement showing that historical work + careful identification was possible https://t.co/2858aXPKxY; 1; 0; 6; 0; https://twitter.com/claudferraz/status/877892765941514240; None; https://twitter.com/MargRev/status/877750633792626689]
[2017-06-22 12:09:35+00:00; claudferraz; Marijuana legalization in the US has reduced crime in Mexico border states https://t.co/Z95hyxCfuI; 0; 2; 4; 0; https://twitter.com/claudferraz/status/877861119112630273; None; None]
[2017-06-21 21:40:09+00:00; claudferraz; Very interesting and provocative talk by @rodrikdani on doing and teaching economics @iea_world @CIDE_Congress17  https://t.co/IGB9B3eKEo; 0; 1; 4; 0; https://twitter.com/claudferraz/status/877642319218036736; None; https://twitter.com/CIDE_Congress17/status/877546351587885056]
[2017-06-21 21:16:35+00:00; claudferraz; Alguma luz no fim do túnel, novos movimentos para encorajar novas faces na política https://t.co/4Vq7FfNH8X; 0; 2; 3; 1; https://twitter.com/claudferraz/status/877636387272609792; None; None]
[2017-06-21 16:10:02+00:00; claudferraz; Great initiative to close the gap between research and policymaking in development economics @vox_dev  https://t.co/F91646leVg; 0; 1; 1; 0; https://twitter.com/claudferraz/status/877559242215084032; None; https://twitter.com/SuriTavneet/status/877516431092535297]
[2017-06-20 22:00:53+00:00; claudferraz; E o distritão? Esse sim poderá causar grandes mudanças  https://t.co/xgfsymHpJf; 1; 0; 0; 0; https://twitter.com/claudferraz/status/877285151113449475; None; https://twitter.com/zerotoledo/status/877269672525168640]
[2017-06-20 21:42:08+00:00; claudferraz; Happy to see development + political economy at the center stage @CIDE_Congress17 @iea_world  https://t.co/WXGGz5SiFL; 0; 0; 2; 0; https://twitter.com/claudferraz/status/877280429920980992; None; https://twitter.com/CIDE_Congress17/status/877277502779138052]
[2017-06-20 17:27:03+00:00; claudferraz; Nossos dirigentes precisam de uma aula de avaliação de políticas públicas urgente  https://t.co/eNZaxrz6G1; 1; 0; 0; 0; https://twitter.com/claudferraz/status/877216237310410752; None; https://twitter.com/exame/status/877215002867924996]
[2017-06-19 14:07:55+00:00; claudferraz; Falta de recursos = falta patrulhamento = maior taxa de criminalidade  https://t.co/Wc7YgzDzIE; 0; 3; 1; 0; https://twitter.com/claudferraz/status/876803736039030786; None; None]
[2017-06-19 10:08:27+00:00; claudferraz; Competição eleitoral cresce onde teto de gastos é menor @PucRioDigital @JPAL_LAC  https://t.co/pDVujUqiX7; 0; 3; 5; 0; https://twitter.com/claudferraz/status/876743470957899776; None; None]
[2017-06-18 20:31:25+00:00; claudferraz; How Campaign Spending Caps Could Level Election Playing Field- some press on our new working paper https://t.co/duExw2Rl4K via @615385315; 0; 0; 0; 0; https://twitter.com/claudferraz/status/876537858881974273; None; None]
[2017-06-17 19:05:05+00:00; claudferraz; Bandidos todos são. Mas alguns mandam no país e outros só nas suas empresas https://t.co/6uMH42uNCa; 0; 0; 1; 0; https://twitter.com/claudferraz/status/876153742441295873; None; https://twitter.com/NPTO/status/876134438870147072]
[2017-06-17 19:00:35+00:00; claudferraz; Good summary from @Noahpinion on immigrant effects on local wages since Card's Marielitos paper https://t.co/YnTQJgRtWl via @bv; 0; 0; 1; 0; https://twitter.com/claudferraz/status/876152611937890304; None; None]
[2017-06-17 00:41:30+00:00; claudferraz; O fim de semana promete https://t.co/d8Zy6l8hTN; 0; 0; 4; 0; https://twitter.com/claudferraz/status/875876017197416448; None; https://twitter.com/diegoescosteguy/status/875866258067140611]
[2017-06-15 22:40:37+00:00; claudferraz; Brazil same light yellow after 25 years https://t.co/gyQhCaMClO; 0; 0; 1; 0; https://twitter.com/claudferraz/status/875483210104352768; None; https://twitter.com/DinaPomeranz/status/875110714951819268]
[2017-06-15 21:21:14+00:00; claudferraz; A guerra pelo Rio @BigBigBLessing  https://t.co/zkKcGYW0rM; 0; 0; 2; 0; https://twitter.com/claudferraz/status/875463232735006720; None; https://twitter.com/joaofellet/status/875461846999891968]
[2017-06-15 21:14:34+00:00; claudferraz; Any suggestion on how to do that? Information/accountability do not seem to be enough @tukopamoja @ClaudiaCostin  https://t.co/uY0d1kn4j5; 1; 0; 1; 0; https://twitter.com/claudferraz/status/875461552773746688; None; https://twitter.com/DaveEvansPhD/status/875460061690183680]
[2017-06-15 19:45:42+00:00; claudferraz; Trading votes for private gain goes way back... https://t.co/1hQkQYNxr3; 0; 0; 0; 0; https://twitter.com/claudferraz/status/875439190938353668; None; https://twitter.com/EcHistSoc/status/875405909291302913]
[2017-06-15 14:34:19+00:00; claudferraz; Boa entrevista com @DrDaronAcemoglu sobre a Espanha, Corrupção, e a nova era Trump https://t.co/36jrWuoWqk via @elespanolcom; 0; 0; 4; 0; https://twitter.com/claudferraz/status/875360828249210880; None; None]
[2017-06-15 10:10:43+00:00; claudferraz; When should nudges be used in public policy? Interesting discussion by @R_Thaler https://t.co/KTO3aHRNLY; 0; 2; 3; 0; https://twitter.com/claudferraz/status/875294491493707776; None; https://twitter.com/TNannicini/status/875290858123399169]
[2017-06-15 09:48:40+00:00; claudferraz; Great set of lectures for the #RIDGE Summer School at the #IEAWC2017 next week in Mexico https://t.co/ps85fTdfZW; 0; 0; 1; 0; https://twitter.com/claudferraz/status/875288942177800192; None; https://twitter.com/iea_world/status/875174409937588224]
[2017-06-14 14:20:59+00:00; claudferraz; @FilipeCampante pois é, tá complicado por aqui meu caro; 0; 0; 1; 0; https://twitter.com/claudferraz/status/874995086760837120; None; None]
[2017-06-14 12:19:02+00:00; claudferraz; Não é só a crise, são anos de investimentos errados em ciência no Brasil onde não existe meritocracia https://t.co/cc4aqgVe3x; 0; 1; 4; 0; https://twitter.com/claudferraz/status/874964394685452288; None; None]
[2017-06-14 12:08:55+00:00; claudferraz; Tudo errado mais uma vez: Temer apressa renegociação de R$ 50 bi em dívidas com BNDES: https://t.co/vKmMpuErkD; 3; 11; 13; 0; https://twitter.com/claudferraz/status/874961851108478976; None; None]
[2017-06-14 12:05:28+00:00; claudferraz; Tudo errado: Temer oferecerá boa vontade do BNDES em troca do apoio de governadores https://t.co/q6RbcZj17w; 0; 0; 0; 0; https://twitter.com/claudferraz/status/874960981889343488; None; None]
[2017-06-14 09:50:27+00:00; claudferraz; Boa entrevista do Marcos Lisboa- Há retrocessos na agenda econômica do país, diz Lisboa - https://t.co/HW10WYPTda; 0; 2; 2; 0; https://twitter.com/claudferraz/status/874927003991986176; None; None]
[2017-06-13 10:51:13+00:00; claudferraz; Será o primeiro de muitos, o PSDB ao querer proteger Aécio Neves e garantir recursos para 2018 irá se afundar https://t.co/zFaC2M2SCH; 0; 0; 6; 0; https://twitter.com/claudferraz/status/874579909150220288; None; None]
[2017-06-13 09:57:00+00:00; claudferraz; O ódio a bordo direcionado a @MiriamLeitaoCom é inaceitável numa democracia https://t.co/7DByCQWlKj; 0; 3; 23; 0; https://twitter.com/claudferraz/status/874566262105362436; None; None]
[2017-06-12 14:55:16+00:00; claudferraz; Ser mujer: el precio de cuidar a los niños via @caridadaraujo https://t.co/r65iVrlVqA; 0; 0; 1; 0; https://twitter.com/claudferraz/status/874278937781829632; None; None]
[2017-06-12 14:09:55+00:00; claudferraz; The use of null results from impact evaluations- Guest Post by Gonzalo Hernández from @coneval https://t.co/1WFATMrhaN via @WorldBank; 0; 0; 1; 0; https://twitter.com/claudferraz/status/874267524447309824; None; None]
[2017-06-12 12:08:58+00:00; claudferraz; How to Call B.S. on Big Data: A Practical Guide https://t.co/LExsEx4qTV via @newyorker; 0; 5; 7; 2; https://twitter.com/claudferraz/status/874237084978077698; None; None]
[2017-06-12 11:32:12+00:00; claudferraz; Rio, where teachers need first aid course for emergencies in war https://t.co/KRz6taen0P; 1; 3; 3; 0; https://twitter.com/claudferraz/status/874227833089949696; None; https://twitter.com/fogocruzadoapp/status/874225325198233603]
[2017-06-12 11:29:34+00:00; claudferraz; How does limits to campaign spending affect elections? New work w/ evidence from #Brazil https://t.co/FFHGaqNZOh https://t.co/j2plkQarTk; 1; 10; 22; 3; https://twitter.com/claudferraz/status/874227171153383424; None; None]
[2017-06-12 11:24:35+00:00; claudferraz; #MapaDoCrime: 38 mil pessoas foram assassinadas no Rio em 15 anos; só 10% dos casos têm autor identificado https://t.co/vbV7BMZkwj; 0; 3; 2; 0; https://twitter.com/claudferraz/status/874225916947427328; None; None]
[2017-06-11 23:41:08+00:00; claudferraz; Ótimo artigo do @abranches  https://t.co/Qqu9m2gIBE; 0; 0; 1; 0; https://twitter.com/claudferraz/status/874048888671531008; None; https://twitter.com/abranches/status/873606327599329280]
[2017-06-10 14:04:39+00:00; claudferraz; @OGloboPolitica diz que decisão do TSE não pode ser considerada ilegítima. E a visita do juiz ao acusado é o quê? https://t.co/yk7Qy6jDog; 0; 0; 0; 0; https://twitter.com/claudferraz/status/873541423529959425; None; None]
[2017-06-10 14:01:06+00:00; claudferraz; Importante forma alternativa e colaborativa de medir a violência urbana mas não substitui estatísticas oficiais https://t.co/ccrw6QyVwd; 0; 3; 3; 0; https://twitter.com/claudferraz/status/873540528347938817; None; None]
[2017-06-10 11:42:04+00:00; claudferraz; A foto que diz tudo  https://t.co/J8gLiis97V; 0; 0; 2; 0; https://twitter.com/claudferraz/status/873505539610816514; None; https://twitter.com/BlogdoNoblat/status/873305746028593152]
[2017-06-09 20:15:56+00:00; claudferraz; Adoraria saber qual é o "negócio" do TSE  https://t.co/Y1Ll3Wr5ir; 1; 0; 4; 0; https://twitter.com/claudferraz/status/873272469519564801; None; https://twitter.com/renataloprete/status/873258471361269760]
[2017-06-09 12:44:01+00:00; claudferraz; Can Big Data take a bite out of Rio de Janeiro's legendary crime? Great work by Joana Monteiro &amp; ISP team @JPAL_LAC https://t.co/1y7q2oOICo; 0; 0; 3; 0; https://twitter.com/claudferraz/status/873158742614913025; None; None]
[2017-06-09 12:32:58+00:00; claudferraz; Ótimo artigo do Marcus Melo sobre a situação política brasileiro e o que esperar daqui pra frente https://t.co/pXTfUPVbA8 via @folha_com; 0; 0; 0; 0; https://twitter.com/claudferraz/status/873155963481673728; None; None]
[2017-06-09 11:19:22+00:00; claudferraz; Em momentos decisivos as indicações políticas às cortes superiores manifestam suas conseqüências  https://t.co/uPesOs1dMI; 0; 1; 1; 0; https://twitter.com/claudferraz/status/873137439606484992; None; https://twitter.com/joaofellet/status/872890110194438146]
[2017-06-09 11:16:32+00:00; claudferraz; Pérola é pouco https://t.co/F8Knt7Xzfv; 0; 0; 1; 1; https://twitter.com/claudferraz/status/873136728177082368; None; https://twitter.com/folha/status/873135513959641089]
[2017-06-09 00:15:57+00:00; claudferraz; Será que é nisso que o Temer está apostando? https://t.co/JUassotigO; 0; 0; 2; 0; https://twitter.com/claudferraz/status/872970486107561984; None; https://twitter.com/NewYorker/status/872968767239860224]
[2017-06-08 21:16:47+00:00; claudferraz; Emissoras negociaram apoio a Temer em troca de punição à TV por assinatura https://t.co/CezVEi77rq; 0; 0; 0; 0; https://twitter.com/claudferraz/status/872925395070398465; None; None]
[2017-06-08 11:49:09+00:00; claudferraz; O TSE pode fazer de conta que a Lava Jato não existe? - JOTA https://t.co/k0LqNi2ZPX; 0; 0; 1; 0; https://twitter.com/claudferraz/status/872782546614050816; None; None]
[2017-06-07 10:45:58+00:00; claudferraz; Desincentivos dinâmicos na veia https://t.co/yC0x50bta7; 0; 0; 1; 0; https://twitter.com/claudferraz/status/872404259287052289; None; https://twitter.com/valoreconomico/status/872401514291240964]
[2017-06-07 02:25:57+00:00; claudferraz; A tragédia nossa de cada dia - O raio-X das mortes na capital mais perigosa do Brasil para adolescentes https://t.co/tp6cvySI3v; 0; 2; 2; 0; https://twitter.com/claudferraz/status/872278426358566912; None; None]
[2017-06-06 17:58:21+00:00; claudferraz; Brazil’s Broken Political Leadership and the need to bring a new political class to power https://t.co/3CVdLMNGiK; 0; 0; 1; 0; https://twitter.com/claudferraz/status/872150685118345217; None; None]
[2017-06-06 12:37:54+00:00; claudferraz; Brazil is killing its youth. Specially the poor and black youth. More than 318,000 murders between 2005 and 2015 https://t.co/yxtWEHAtYS; 0; 12; 4; 0; https://twitter.com/claudferraz/status/872070040589406208; None; None]
[2017-06-06 10:42:47+00:00; claudferraz; Limite aos gastos de campanha aumentou a concorrência e elegeu candidatos menos ricos https://t.co/XC5hgxnbF5 https://t.co/lq1aYJwkmj; 0; 3; 7; 0; https://twitter.com/claudferraz/status/872041071185887232; None; None]
[2017-06-06 01:05:04+00:00; claudferraz; Our new paper on Money, Politics, and the Effects of limiting campaign spending https://t.co/wf6FdMZgQ4 https://t.co/J8USB7Cmbu; 2; 23; 33; 7; https://twitter.com/claudferraz/status/871895681673441280; None; None]
[2017-06-03 15:26:22+00:00; claudferraz; How to Raise a Feminist Son https://t.co/HDA11rpFmR; 0; 1; 3; 0; https://twitter.com/claudferraz/status/871025272950317056; None; None]
[2017-06-02 13:03:06+00:00; claudferraz; A summary of the current corruption scandals in Brazil and the investigation that unleashed everything https://t.co/zhOI2QaEBU; 0; 3; 6; 0; https://twitter.com/claudferraz/status/870626832042930177; None; None]
[2017-06-02 10:57:48+00:00; claudferraz; Mais uma edição do workshop carioca de economia política https://t.co/lgfZ9lPjwo; 0; 0; 2; 0; https://twitter.com/claudferraz/status/870595298132971521; None; None]
[2017-06-02 10:52:15+00:00; claudferraz; Can Fiscal Contraction Ever Boost Growth? by @AndresVelasco via @ProSyn https://t.co/i1YrLMPHfO; 0; 0; 0; 0; https://twitter.com/claudferraz/status/870593902469939200; None; None]
[2017-06-02 00:26:04+00:00; claudferraz; Com ou sem gravador? https://t.co/Qsa5d0R437; 0; 0; 1; 0; https://twitter.com/claudferraz/status/870436314994311168; None; https://twitter.com/BlogdoNoblat/status/870435848931725313]
[2017-06-01 21:26:01+00:00; claudferraz; @Economista_X argumento possível, mas pouco plausível. Evidência que combate à corrupção reduz corrupção no Brasil https://t.co/wM80wTwks3; 0; 0; 2; 0; https://twitter.com/claudferraz/status/870391006230978560; None; None]
[2017-05-31 15:40:23+00:00; claudferraz; A vida imita a arte ou a arte imita a vida? Propaganda House of Cards no Aeroporto de Brasília https://t.co/idnvZfQJY8; 0; 7; 11; 1; https://twitter.com/claudferraz/status/869941638109569024; None; None]
[2017-05-31 13:55:07+00:00; claudferraz; Está mais para House of Jabuticabas https://t.co/8LLFOW8TYc; 0; 0; 4; 0; https://twitter.com/claudferraz/status/869915147179044864; None; https://twitter.com/renataloprete/status/869894558204796928]
[2017-05-31 11:47:08+00:00; claudferraz; Ministério dos Milagres? https://t.co/yH0jehwmbW; 1; 0; 1; 0; https://twitter.com/claudferraz/status/869882936308400128; None; https://twitter.com/OGloboPolitica/status/869882425807187968]
[2017-05-31 01:17:11+00:00; claudferraz; Até onde vai essa palhaçada? https://t.co/qh90pHxbh9; 3; 5; 12; 2; https://twitter.com/claudferraz/status/869724404791607296; None; https://twitter.com/Estadao/status/869714041345900544]
[2017-05-30 18:26:43+00:00; claudferraz; In Scandinavian countries the rich evade taxes, in Brazil it was the finance minister himself https://t.co/nzwCNOSFux; 0; 1; 3; 0; https://twitter.com/claudferraz/status/869621106705133568; None; None]
[2017-05-29 23:52:24+00:00; claudferraz; Coitada da China que precisa de adaptação. Aqui é real life https://t.co/00zAil6u7o; 0; 0; 2; 0; https://twitter.com/claudferraz/status/869340678656020481; None; None]
