[2019-12-27 23:41:14+00:00; pirescarol; Grace and Frankie ♥️ https://t.co/q8LbiabBGT; https://twitter.com/pirescarol/status/1210707240799391744; None; https://twitter.com/geeknfeminist/status/1210633087073341441]
[2019-08-28 00:22:06+00:00; pirescarol; Thread boa é de quem pesquisa: https://t.co/btV1c400eG; https://twitter.com/pirescarol/status/1166506204560015360; None; https://twitter.com/joaofellet/status/1166358514111066117]
[2019-08-26 18:00:45+00:00; pirescarol; A história do meu amigo Abraham, fundador da primeira revista de jornalismo narrativo de Cuba, proibido de sair da ilha pelo menos até 2021 https://t.co/iTA0Xr0t5S; https://twitter.com/pirescarol/status/1166047847458004992; None; None]
[2019-08-26 12:24:31+00:00; pirescarol; toda vez que vejo meu amigo @MuriloSalviano na tevê, eu penso que deve ser uma sensação ótima ser bonito e eloquente assim.; https://twitter.com/pirescarol/status/1165963231443206145; None; None]
[2019-08-26 10:51:21+00:00; pirescarol; — Se o senhor não pode ajudar, por favor, não atrapalhe! — disse Bolsonaro a Moro, segundo relatou ao GLOBO uma fonte com bom trânsito entre familiares e amigos do presidente. https://t.co/ZvQmsGmFLI; https://twitter.com/pirescarol/status/1165939786886078464; None; None]
[2019-08-25 13:18:01+00:00; pirescarol; A política ambiental em uma charge. Do https://t.co/vmGp182C24 https://t.co/UAogHXcjXK; https://twitter.com/pirescarol/status/1165614308031631365; None; None]
[2019-08-23 20:13:39+00:00; pirescarol; @luizammiguez Delícia, tô precisando; https://twitter.com/pirescarol/status/1164994128544980992; None; None]
[2019-08-23 20:13:10+00:00; pirescarol; Minha última coluna para a revista Época é sobre o @JimenezEnoa, melhor amigo que tenho em #Cuba. Por ser jornalista independente, foi proibido de sair do país até 2021: já perdeu trabalhos, dinheiro  e amores. Agora, foi impedido também de sair de casa. https://t.co/DgXX5M5RFX; https://twitter.com/pirescarol/status/1164994006088126466; None; None]
[2019-08-23 13:11:34+00:00; pirescarol; [política ambiental] O coronel escolhido por Ricado Salles para chefiar o ICMBio tinha transferido um oceanógrafo especialista em golfinhos que atua em Fernando de Noronha há mais de 30 anos para trabalhar na Floresta Nacional de Negreiros, no sertão.
 https://t.co/RxUCudvSYg; https://twitter.com/pirescarol/status/1164887908656005121; None; None]
[2019-08-23 13:04:40+00:00; pirescarol; diplomacia  https://t.co/H1R0LGapyw; https://twitter.com/pirescarol/status/1164886173594062848; None; None]
[2019-08-21 15:39:01+00:00; pirescarol; &lt;“Queimar era um prazer”, dizia Montag, protagonista do livro "Fahrenheit 451", mas podia ser nosso presidente. Toda a campanha do sujeito girava em torno da ideia de destruição: varrer a esquerda, fuzilar a petralhada, acabar com tudo isso que tá aí &gt;   https://t.co/gLrDtd7HxH; https://twitter.com/pirescarol/status/1164200238095249409; None; None]
[2019-08-19 14:57:28+00:00; pirescarol; https://t.co/Xq70NAnzLV; https://twitter.com/pirescarol/status/1163465007297912834; None; None]
[2019-08-19 14:47:09+00:00; pirescarol; O Estado não consegue evitar nem investigar crimes sequer entre pessoas sob sua custódia, em lugares fechados e policiados 24 horas por dia. É a falência completa da segurança pública. https://t.co/bEwsF7B11D; https://twitter.com/pirescarol/status/1163462412739198976; None; None]
[2019-08-17 21:21:59+00:00; pirescarol; Nepotismo, patrimonialismo, filhotismo... https://t.co/1oMHcZP6FE; https://twitter.com/pirescarol/status/1162837000199839744; None; https://twitter.com/JornalOGlobo/status/1162817920331931655]
[2019-08-17 19:13:01+00:00; pirescarol; Dentro e fora de Cuba estamos atentos ao Abraham Jiménez Enoa, amigo amado e diretor da @rev_elestornudo. Há anos não o deixam de sair de Cuba para participar dos incontáveis convites para palestras e cursos, e agora sequer o deixam de sair de casa. No estás solo,@JimenezEnoa https://t.co/9cYS66UVRe; https://twitter.com/pirescarol/status/1162804540783157250; None; None]
[2019-08-17 00:16:25+00:00; pirescarol; Coluna | O novelista Martín Caparrós encontrou em uma frase apócrifa a explicação perfeita para a política de seu país: “Se você sai da Argentina por vinte dias, quando volta, mudou tudo. E quando você sai por vinte anos, quando volta, não mudou nada”. https://t.co/UD4zL9BpKW; https://twitter.com/pirescarol/status/1162518506421784583; None; None]
[2019-08-11 16:48:49+00:00; pirescarol; Para o dia dos pais: "Todos nós 5 milhões", documentário que estreiou hoje no Youtube. É do cineasta Alexandre Mortágua, reconhecido como filho do jogador Edmundo via exame de DNA, mas que nunca conviveu com o pai. 
https://t.co/UK50RR34Yh; https://twitter.com/pirescarol/status/1160593924802654211; None; None]
[2019-08-11 15:43:27+00:00; pirescarol; Should work be the centerpiece of our identity? https://t.co/kSIpfh4yeS; https://twitter.com/pirescarol/status/1160577476067778560; None; None]
[2019-08-10 14:51:52+00:00; pirescarol; Coluna 👉🏼 Não é apenas desviando verba pública que se degrada ao sistema público e à política. O patrimonialismo tb nos amarra ao modelo “presidente-pai, autoritário e severo diante daqueles que se rebelam; próximo para quem compartilha das suas ideias”.  https://t.co/VpakQ1rqYX; https://twitter.com/pirescarol/status/1160202105283649536; None; None]
[2019-08-05 18:14:53+00:00; pirescarol; @renataagostini @rodaviva @DanielaLima_ @felipesantacruz @veramagalhaes @carolabrigido @maludelgado @lu_coelho 👏🏻👏🏻👏🏻 arrasem; https://twitter.com/pirescarol/status/1158441257095634946; None; None]
[2019-08-03 19:20:10+00:00; pirescarol; Minha coluna de hoje | Somente num país cuja a democracia foi fundada no esquecimento, torturadores e seus defensores sentem-se livres para tentar recriar o passado como lhes convém.  https://t.co/RgSvnJSkiz; https://twitter.com/pirescarol/status/1157732910100881408; None; None]
[2019-07-30 02:50:17+00:00; pirescarol; Acho esse um bom exemplo de como cobrir um presidente que mente. Para falar da “crise fictícia na fronteira”, a New Yorker colocou a checagem logo no título “Um presidente fraco declara falso estado de emergência”. https://t.co/g32MXx4N3R; https://twitter.com/pirescarol/status/1156034248400232449; None; None]
[2019-07-30 02:36:45+00:00; pirescarol; Precisamos de uma contagem como essa —&gt; President Trump has made 10,796 false or misleading claims over 869 days  https://t.co/Lg86Ny732S; https://twitter.com/pirescarol/status/1156030841371283456; None; None]
[2019-07-29 20:20:03+00:00; pirescarol; Desumanidade ou ignorância? Tática diversionista vulgar? Ou plano consciente de polarização?; https://twitter.com/pirescarol/status/1155936043801014272; None; None]
[2019-07-27 21:21:39+00:00; pirescarol; Minha coluna de hoje| Diferente do escândalo daqui — onde o sentimento antipetista e lavajatista ajudou a blindar Moro, pego rasgando o código da magistratura ao confabular com procuradores da Lava Jato —, lá foi a gota d’água para os porto-riquenhos https://t.co/AaFQpk4RIh; https://twitter.com/pirescarol/status/1155226768766373894; None; None]
[2019-07-27 00:24:17+00:00; pirescarol; @serklarvel Não é uma matéria, é um texto de opinião. Nunca disse que elas representavam a mesma coisa. Pontuei a tensão que causam dentro de seus partidos.  Ou você não leu o texto, só o tuíte, ou devo ter mesmo me expressado muito mal para dar a entender algo que não escrevi.; https://twitter.com/pirescarol/status/1154910343581392898; None; None]
[2019-07-26 15:23:08+00:00; pirescarol; @serklarvel @pedrodoria Se você não consegue ler nada sobre o qual discorda, adiós. Sabe quem também cobra adesismo cego ao pensamento único, né? 👋🏻; https://twitter.com/pirescarol/status/1154774156052959233; None; None]
[2019-07-26 12:40:23+00:00; pirescarol; Do @pedrodoria: É a inacreditável ingenuidade digital das autoridades públicas. Se no início pareceram hackers sofisticados, conforme foi-se avançando percebeu-se que, ora, eram hackers de Araraquara. Um estelionatário de 3ª tomou de assalto a comunicação da República. Vamos mal https://t.co/7WogsNBC95; https://twitter.com/pirescarol/status/1154733198535999490; None; None]
[2019-07-25 17:44:37+00:00; pirescarol; Escândalo do Telegram derruba governo... em Porto Rico. Centro de Jornalismo Investigativo revelou que o governador Ricardo Rosselló e seu círculo próximo disparavam ofensas contra homossexuais e mulheres e fizeram piada com mortos pelo furacão María. Ontem, ele renunciou.; https://twitter.com/pirescarol/status/1154447376502939648; None; None]
[2019-07-23 14:47:21+00:00; pirescarol; Subscrevo 👇🏽 https://t.co/ioRqYfPyta; https://twitter.com/pirescarol/status/1153677986874503168; None; https://twitter.com/annavirginia/status/1153390194277736448]
[2019-07-22 17:03:50+00:00; pirescarol; Nosso filme, Democracia em Vertigem, já tá correndo o mundo há um mês. E agora tem playlist no Spotify ---&gt;  https://t.co/YXS8mU0g7X; https://twitter.com/pirescarol/status/1153349947808460801; None; None]
[2019-07-22 14:38:16+00:00; pirescarol; @DanielGuth @cyrusafa 🙏🏼; https://twitter.com/pirescarol/status/1153313315596230656; None; None]
[2019-07-22 12:54:57+00:00; pirescarol; @hugoalencar78 @marilizpj Se você tivesse lido o texto, veria que deixo claro que elas representam o oposto dentro de seus espectros políticos. Eu comparo a situação pela qual estão passando dentro de seus partidos.; https://twitter.com/pirescarol/status/1153287312735985665; None; None]
[2019-07-21 22:32:38+00:00; pirescarol; Minha coluna da semana é sobre a Alexandria Ocasio-Cortez e a Tabata Amaral. Lá e cá, jovens mulheres mudando a cara da esquerda e que enfrentam resistência dentro de seus próprios partidos  https://t.co/14Rx0xb4tM; https://twitter.com/pirescarol/status/1153070304811528199; None; None]
[2019-07-16 14:08:48+00:00; pirescarol; Sem muro físico, Trump - já de olho em 2020 -levanta um muro burocrático contra os latinoamericanos que pedem asilo nos EUA fugindo da violência e da miséria. Mais prejudicados serão de Honduras e El Salvador, países mais pobres da América Central https://t.co/YDYcDQQZOF; https://twitter.com/pirescarol/status/1151131570817785857; None; None]
[2019-07-15 22:42:46+00:00; pirescarol; Para falar das mulheres na política, a imprensa americana tem resgatado a palavra da moda em 2016 – likability –, mas tudo se resume a uma pergunta mais simples: seriam os Estados Unidos um país muito misógino para eleger uma mulher? https://t.co/KMCisK8YWe; https://twitter.com/pirescarol/status/1150898529189224448; None; None]
[2019-07-15 22:42:45+00:00; pirescarol; Já no campo republicano, só 13 dos 198 eleitos são mulheres. O partido até lançou a campanha (20 for 20) para eleger pelo menos 20 mulheres em 2020. Tarefa difícil porque o eleitor republicano tende a não acreditar que uma mulher pode ser tão conservadora quanto um homem (!); https://twitter.com/pirescarol/status/1150898525846298624; None; None]
[2019-07-15 22:42:45+00:00; pirescarol; Uma pesquisa mostra que 74% de homens democratas se dizem confortáveis votando em uma mulher, mas 33% acreditam que seus vizinhos não diriam o mesmo -  uma forma de dizer que não acreditam na vitória de uma mulher e que poderiam preterir sua candidata por alguém com mais chances.; https://twitter.com/pirescarol/status/1150898523212324866; None; None]
[2019-07-15 22:42:44+00:00; pirescarol; Clinton já foi chamada de bruxa, vadia, castradora.  Certa vez Joan Vennochi, no The Boston Globe, encrencou com a risada da democrata:“Cacarejo de galinha – algo típico das bruxas”. Em 2016, precisou enfrentar um candidato que se gabava de agarrar mulheres pela vagina. E perdeu.; https://twitter.com/pirescarol/status/1150898520028786694; None; None]
[2019-07-15 22:42:43+00:00; pirescarol; Entre as 36 também estão as primeiras representantes muçulmanas, as primeiras indígenas e, em alguns estados, as primeiras negras, as primeiras latinas ou até mesmo as primeiras mulheres.  Mas o sexismo enfrentado por Hillary Clinton em 2016 ainda assombra o partido.; https://twitter.com/pirescarol/status/1150898515679305730; None; None]
[2019-07-15 22:42:42+00:00; pirescarol; A indicação de uma mulher para enfrentar  Trump seria a coroação de um grande momento para as democratas. No fim do ano passado, o partido elegeu 36 novas mulheres para o Congresso, entre elas a mais jovem mulher já eleita, Alexandria Ocasio-Cortez, a cara da nova esquerda em D.C; https://twitter.com/pirescarol/status/1150898513322106882; None; None]
[2019-07-15 22:42:42+00:00; pirescarol; Warren é uma das 6 mulheres entre os 20 candidatos que disputam a indicação do Partido Democrata para a eleição presidencial de 2020. Uma camiseta de campanha diz: “Warren tem um plano para isso”. Em 4 lugar vem Kamala Harris (Califórnia), única mulher negra entre os candidatos.; https://twitter.com/pirescarol/status/1150898511178809344; None; None]
[2019-07-15 22:42:41+00:00; pirescarol; O texto burla de um comentário comum entre eleitores na eleição de 2016, de que adorariam ter uma presidente mulher, só não se essa mulher fosse Hillary, e voltou a circular depois que a  Elizabeth Warren (Massachusetts), ditou o tom no primeiro debate das primárias democratas.; https://twitter.com/pirescarol/status/1150898509010427909; None; None]
[2019-07-15 22:42:41+00:00; pirescarol; [Estados Unidos: muito misógino para eleger uma mulher?] Em janeiro deste ano, Devorah Blachor publicou um texto satírico na McSweeney's intitulado "Eu não odeio candidatas mulheres - eu só odiava Hillary [Clinton] e coincidentemente estou começando a odiar Elizabeth Warren"; https://twitter.com/pirescarol/status/1150898506405732353; None; None]
[2019-07-15 22:21:51+00:00; pirescarol; Minha primeira coluna para a @RevistaEpoca tinha ido pro ar incompleta. Agora sim: https://t.co/KMCisK8YWe; https://twitter.com/pirescarol/status/1150893265350275073; None; None]
[2019-07-13 20:40:31+00:00; pirescarol; Esta semana me juntei aos time colunistas da @revistaEpoca - comandada por Daniela Pinheiro, a mais afiada jornalista do país. https://t.co/KMCisK8YWe; https://twitter.com/pirescarol/status/1150142986321375233; None; None]
[2019-07-11 00:01:31+00:00; pirescarol; @AndreiaSadi @BernardoMF @JornalOGlobo é golpe do avatar; https://twitter.com/pirescarol/status/1149106405359673346; None; None]
[2019-07-10 18:14:05+00:00; pirescarol; De 198 Republicanos, só 13 são mulheres. E um dos problemas enfrentados por elas (fora a falta de apoio dos dirigentes do partido, como acontece aqui) é que muitos eleitores republicanos acham que mulheres não são tão conservadoras quanto homens. Podcast: https://t.co/S5GqtcfZyp; https://twitter.com/pirescarol/status/1149018970663657474; None; None]
[2019-07-09 22:19:50+00:00; pirescarol; [tutti buona gente] O prefeito disse que receberia a Funai "à bala" se tentassem entrar em sua fazenda. Agora, a PF achou lá 583 kg de cocaína. Mas ele diz que a droga é de um empresário que estava comprando um dos seus TRÊS GARIMPOS DE OURO.  https://t.co/phxH73oRsX; https://twitter.com/pirescarol/status/1148718430033461248; None; None]
[2019-07-09 22:09:34+00:00; pirescarol; [Hello, Brazil] A corte entendeu que, uma vez que Trump utiliza seu perfil na rede social para tratar de assuntos do governo, ele não pode impedir americanos de lerem suas publicações —nem de participar de discussões nas aos posts https://t.co/qTiQtnRKic; https://twitter.com/pirescarol/status/1148715847210471427; None; None]
[2019-07-09 21:24:20+00:00; pirescarol; Podcast novo da @quatrocincoum produzido pela @radionovelo da @paula8scarpin https://t.co/vKf52tpN3h; https://twitter.com/pirescarol/status/1148704462778843143; None; https://twitter.com/paula8scarpin/status/1148603109209456642]
[2019-07-09 02:52:24+00:00; pirescarol; @cleal82 Vem ver a Eva; https://twitter.com/pirescarol/status/1148424635849105419; None; None]
[2019-07-08 22:25:35+00:00; pirescarol; “Morte do Leiteiro”, de Drummond, era um dos poemas favoritos de João Gilberto. “Há no país uma legenda,/ que ladrão se mata com tiro./ Então o moço que é leiteiro/ de madrugada com sua lata/ sai correndo e distribuindo/ leite bom para gente ruim.”; https://twitter.com/pirescarol/status/1148357487709609986; None; None]
[2019-07-08 21:52:03+00:00; pirescarol; O melhor texto sobre a morte de João Gilberto é também um dos melhores textos da imprensa esse ano. É do @cleal82 https://t.co/BdIer0OIEK; https://twitter.com/pirescarol/status/1148349049441071104; None; None]
[2019-07-05 16:52:54+00:00; pirescarol; [jogo dos 7 erros] Bolsonaro disse que Moro lhe deu acesso privilegiado ao inquérito sobre os laranjas do PSL, investigação que tramita sob segredo. Depois, disse a Moro o que a PF deveria fazer. Mas a PF  deveria ser um órgão de Estado, não de governo. https://t.co/Y6MzutcF1c; https://twitter.com/pirescarol/status/1147186603590164480; None; None]
[2019-07-03 21:59:50+00:00; pirescarol; @annavirginia @DanielaLima_ que sucesso, @DanielaLima_ Parabéns!!!; https://twitter.com/pirescarol/status/1146539071298293760; None; None]
[2019-07-03 20:48:46+00:00; pirescarol; A @malugaspar conta que, "toda vez que Carlos [Bolsonaro] ameaça ir embora ou retaliar o pai, Bolsonaro teme que ele cometa um gesto extremo". https://t.co/mAgCJFkvlt; https://twitter.com/pirescarol/status/1146521185561260033; None; None]
[2019-07-03 16:18:03+00:00; pirescarol; Seis mulheres disputam as primárias do Partido Democrata. Por isso essa sátira publicada em janeiro pela McSweeney's voltou a circular. É boa:  https://t.co/V5oPFXxFW2; https://twitter.com/pirescarol/status/1146453058978816000; None; None]
[2019-07-03 14:30:17+00:00; pirescarol; Can a woman win? https://t.co/gkpBhWyF9e; https://twitter.com/pirescarol/status/1146425935576666112; None; None]
[2019-07-03 14:13:05+00:00; pirescarol; E assim seguimos nas últimas posições do ranking de participação de mulheres no Parlamento https://t.co/BMasVxKTod; https://twitter.com/pirescarol/status/1146421608409645056; None; None]
[2019-07-02 18:49:34+00:00; pirescarol; A OEA prevê 8 milhões de venezuelanos refugiados até o fim de 2020. (Os sírios são 6,7 milhões). Mas a comunidade internacional só doou o equivalente a 100 dólares para cada venezuelano (contra 5 mil dólares para cada sírio) https://t.co/6np9dAISHW https://t.co/mNagbVSiYy; https://twitter.com/pirescarol/status/1146128801455325184; None; None]
[2019-07-02 15:41:25+00:00; pirescarol; “Os que pregam o expurgo do MBL falam em “depuração” da direita. Do outro lado há forte temor de que atos pró-Bolsonaro descambem para o radicalismo puro e simples, apoiado no discurso anti-instituições” https://t.co/aTnUpVKSDf; https://twitter.com/pirescarol/status/1146081450485305344; None; None]
[2019-06-30 13:01:23+00:00; pirescarol; A Folha apurou que Léo Pinheiro disse à Lava Jato que ofereceu o tríplex a Lula como presente sem pedir nada em troca, mas a insatisfação dos procuradores o levou a mudar duas vezes de versão até chegar à que permitiu a Moro conectar o triplex à Petrobras
https://t.co/1YEwQCaGzV; https://twitter.com/pirescarol/status/1145316402213134336; None; None]
[2019-06-29 14:52:05+00:00; pirescarol; @camilabomfim @GloboNews 👏🏻👏🏻👏🏻👏🏻; https://twitter.com/pirescarol/status/1144981873350848513; None; None]
[2019-06-28 18:42:52+00:00; pirescarol; @petracostal @chico_pinheiro @moarapassoni 🙏🏼; https://twitter.com/pirescarol/status/1144677563094261760; None; None]
[2019-06-28 01:18:28+00:00; pirescarol; @JonathanBlitzer Amazing, Jon ♥️; https://twitter.com/pirescarol/status/1144414728648908801; None; None]
[2019-06-27 21:49:06+00:00; pirescarol; Nos primeiros dias de montagem, ainda no fim de 2016, quando a @jordanaberg e a @petracostal ainda pescavam as primeiras cenas naquele mar de material, alguém colou uma folha de caderno na parede da sala como incentivo: “bora fazer filmaço”. 🙏🏻🙏🏻🙏🏻 https://t.co/Mqp6625tQy; https://twitter.com/pirescarol/status/1144362041295233025; None; https://twitter.com/folha/status/1144347180087619586]
[2019-06-27 18:44:13+00:00; pirescarol; @tiagocoelh amei que vc conseguiu pautar um debate saudável fora do noticiário. tava aqui desesperada lendo o jornal até encontrar seu tuíte. maridão aqui do lado indica esse texto: https://t.co/ClFHP8xH9O; https://twitter.com/pirescarol/status/1144315513889284100; None; None]
[2019-06-26 18:13:38+00:00; pirescarol; Aqui a ⁦@petracostal⁩ conta um pouco do nosso processo de escrever, desescrever e reescrever o Democracia em Vertigem até chegar ao arco e à narração final:  https://t.co/ZmatEbRTOV; https://twitter.com/pirescarol/status/1143945427793973250; None; None]
[2019-06-26 17:22:19+00:00; pirescarol; Ministro da Justiça e Segurança Pública 👇🏽 https://t.co/yCi7KlN5g0; https://twitter.com/pirescarol/status/1143932515062882304; None; https://twitter.com/marinaadias/status/1143930501834661888]
[2019-06-26 16:30:49+00:00; pirescarol; [Diplomacia] Quando Bolsonaro foi aos EUA, teve que responder sobre a relação de sua família com milicianos acusados de matar Marielle, um deles seu vizinho. Agora,  chega ao Japão carregando a notícia de que um militar de sua comitiva de apoio foi preso com 39kg de cocaína.; https://twitter.com/pirescarol/status/1143919554109874177; None; None]
[2019-06-26 16:22:29+00:00; pirescarol; Sobre o militar preso com cocaína na frota presidencial: https://t.co/ViYgaMQlwm; https://twitter.com/pirescarol/status/1143917458354593797; None; https://twitter.com/zerotoledo/status/1143914965138575360]
[2019-06-25 23:43:45+00:00; pirescarol; @tiagocoelh Me conta tudo; https://twitter.com/pirescarol/status/1143666118298689536; None; None]
[2019-06-25 00:36:42+00:00; pirescarol; Mais minas: https://t.co/VRngAT5Psk; https://twitter.com/pirescarol/status/1143317057066471425; None; None]
[2019-06-24 21:38:49+00:00; pirescarol; Então a @flavita_falcon deu a ideia de compilar lá no instagram quem são as mulheres chargistas do momento. Algumas: https://t.co/XzkOyLgvTC; https://twitter.com/pirescarol/status/1143272288005107713; None; None]
[2019-06-24 21:31:59+00:00; pirescarol; Hoje o Globo publicou essa charge (que perdeu o bonde da história) e a @amanda_celio levantou a questão: por que a bravura de uma mulher precisa ser associada à genitália? "Por que não sai nenhuma charge chamando o Neymar de pica-sonsa sempre que amarela?" https://t.co/YPTfGX6T58; https://twitter.com/pirescarol/status/1143270568470425600; None; None]
[2019-06-23 01:47:27+00:00; pirescarol; @rosana Obrigada!; https://twitter.com/pirescarol/status/1142610086029856768; None; None]
[2019-06-23 01:19:06+00:00; pirescarol; @DiegoEOsorno @NetflixLAT @petracostal Gracias, querido!; https://twitter.com/pirescarol/status/1142602951199997953; None; None]
[2019-06-22 22:30:54+00:00; pirescarol; ¡Gracias, querida! 👉🏼 En @NetflixLAT como “Al Filo de la Democracia” https://t.co/ui9jEoMMOZ; https://twitter.com/pirescarol/status/1142560620837003270; None; https://twitter.com/Skoknic/status/1142553247212822528]
[2019-06-22 13:15:45+00:00; pirescarol; #AlFiloDeLaDemocracia https://t.co/z8ZFZSyNMN; https://twitter.com/pirescarol/status/1142420915197796352; None; https://twitter.com/luispablob/status/1142235046360649728]
[2019-06-21 19:49:45+00:00; pirescarol; @marinaadias 😂😂😂😂; https://twitter.com/pirescarol/status/1142157679273611269; None; None]
[2019-06-21 19:47:42+00:00; pirescarol; Da série tutti buona gente https://t.co/r30PdrbYbU; https://twitter.com/pirescarol/status/1142157162677973003; None; None]
[2019-06-21 19:06:42+00:00; pirescarol; @julianopsol50 🙏🏻; https://twitter.com/pirescarol/status/1142146843532570625; None; None]
[2019-06-21 15:28:10+00:00; pirescarol; @fewmoura 🙏🏼🙏🏼🙏🏼; https://twitter.com/pirescarol/status/1142091849068421120; None; None]
[2019-06-21 15:27:26+00:00; pirescarol; @igorsilveira @petracostal de novo? &lt;3; https://twitter.com/pirescarol/status/1142091664837812224; None; None]
[2019-06-21 15:27:13+00:00; pirescarol; @prudentemartins &lt;3; https://twitter.com/pirescarol/status/1142091608919289856; None; None]
[2019-06-21 15:27:02+00:00; pirescarol; @cacaucb obrigada, querida &lt;3 tô feliz.; https://twitter.com/pirescarol/status/1142091563876700161; None; None]
[2019-06-21 01:59:53+00:00; pirescarol; @camilabomfim ♥️; https://twitter.com/pirescarol/status/1141888437789896704; None; None]
[2019-06-21 01:35:00+00:00; pirescarol; @danielcarvalho_ @thaisarbex @mageflores @rodrigovizeu Vou ouvir atrasada, mas vou. Tá aberto aqui! 😘; https://twitter.com/pirescarol/status/1141882174104395781; None; None]
[2019-06-20 22:41:46+00:00; pirescarol; Art. 8º do Código de Ética da Magistratura: O magistrado imparcial é aquele que busca nas provas a verdade dos fatos, com objetividade e fundamento, mantendo uma distância equivalente das partes, e evita todo o tipo de comportamento que possa refletir favoritismo ou predisposição; https://twitter.com/pirescarol/status/1141838581461323777; None; None]
[2019-06-20 22:41:46+00:00; pirescarol; Art. 254 do Código Processo Penal O juiz dar-se-á por suspeito, e, se não o fizer, poderá ser recusado por qualquer das partes: IV - se tiver aconselhado qualquer das partes.; https://twitter.com/pirescarol/status/1141838580152774656; None; None]
[2019-06-20 22:41:46+00:00; pirescarol; Artigo 10 da Declaração Universal dos Direitos Humanos: Todo ser humano tem direito a uma audiência justa e pública por parte de um tribunal independente e IMPARCIAL, para decidir sobre seus direitos e deveres ou do fundamento de qualquer acusação criminal contra ele.; https://twitter.com/pirescarol/status/1141838578630242304; None; None]
[2019-06-20 21:57:28+00:00; pirescarol; @sergiotodoprosa Mt bom -&gt; "Há sinais de que o Brasil pode ter perdido a paciência com Neymar e este, o bonde da história".; https://twitter.com/pirescarol/status/1141827430497366017; None; None]
[2019-06-20 16:20:33+00:00; pirescarol; Assista a "Democracia em Vertigem" na Netflix
https://t.co/M5VSxuqUCc; https://twitter.com/pirescarol/status/1141742642461589504; None; None]
[2019-06-20 16:12:29+00:00; pirescarol; Nosso doc está no ar! ⚡️ https://t.co/Qme55LqND9; https://twitter.com/pirescarol/status/1141740615455203328; None; https://twitter.com/petracostal/status/1141693084985634817]
[2019-06-20 16:11:49+00:00; pirescarol; @gumayrink @cirohamen @petracostal ♥️; https://twitter.com/pirescarol/status/1141740445011238912; None; None]
[2019-06-20 16:11:24+00:00; pirescarol; @igorsilveira @petracostal Te amo 😘; https://twitter.com/pirescarol/status/1141740342506602496; None; None]
[2019-06-20 16:11:10+00:00; pirescarol; @VerTomazCampos @aoscott @nyttimes @petracostal Obrigada! 🙏🏻; https://twitter.com/pirescarol/status/1141740284528726027; None; None]
[2019-06-20 16:10:57+00:00; pirescarol; @RoniFernandes_ 🙏🏻; https://twitter.com/pirescarol/status/1141740229063303168; None; None]
[2019-06-19 19:40:18+00:00; pirescarol; @NatuzaNery Depois me fala; https://twitter.com/pirescarol/status/1141430524294176774; None; None]
[2019-06-19 19:40:08+00:00; pirescarol; @NatuzaNery 🙏🏻🙏🏻🙏🏻🙏🏻🙏🏻; https://twitter.com/pirescarol/status/1141430483991052294; None; None]
[2019-06-19 18:55:53+00:00; pirescarol; @tiagocoelh ♥️; https://twitter.com/pirescarol/status/1141419347891621888; None; None]
[2019-06-19 17:32:28+00:00; pirescarol; @tiagocoelh Pianinho ♥️; https://twitter.com/pirescarol/status/1141398353210748928; None; None]
[2019-06-19 16:59:25+00:00; pirescarol; @AndresSchipani @petracostal 🙏🏻; https://twitter.com/pirescarol/status/1141390036136427520; None; None]
[2019-06-19 16:58:47+00:00; pirescarol; @xJoaoEmanuel @petracostal @giuafiune @NetflixBrasil 🙏🏻; https://twitter.com/pirescarol/status/1141389879785472001; None; None]
[2019-06-18 22:08:46+00:00; pirescarol; The glory: A.O. Scott (@aoscott) reviewed #TheEdgeofDemocracy (the doc I co-wrote with Petra Costa) for The @NYTtimes  ⚡️https://t.co/avwfMqRDon; https://twitter.com/pirescarol/status/1141105498550407170; None; None]
[2019-06-18 21:53:27+00:00; pirescarol; @danicapelato @petracostal ❤️; https://twitter.com/pirescarol/status/1141101644534431745; None; None]
[2019-06-18 20:15:39+00:00; pirescarol; @JonathanBlitzer Congrats!; https://twitter.com/pirescarol/status/1141077032765464576; None; None]
[2019-06-18 19:15:41+00:00; pirescarol; @lutaddeo Obrigada, querida!; https://twitter.com/pirescarol/status/1141061941177307138; None; None]
[2019-06-18 16:19:02+00:00; pirescarol; @camposmello A @camposmello está praticamente sozinha na missão de investigar como o Whatsapp influenciou as eleições. Oito meses depois de o TSE abrir uma ação para apurar o impulsionamento de mensagens pelo WhatsApp contra o PT ninguém foi ouvido no processo. https://t.co/s6Crrh8Csv; https://twitter.com/pirescarol/status/1141017487045251072; None; None]
[2019-06-18 16:12:23+00:00; pirescarol; A @camposmello mostra que empresas brasileiras - "açougues, lavadoras de carros e fábricas” - contrataram uma agência de marketing na Espanha para fazer disparos em massa no Whatsapp a favor de Bolsonaro durante a campanha de 2018 https://t.co/dJz7W6kZLS; https://twitter.com/pirescarol/status/1141015811735375873; None; None]
[2019-06-18 15:25:41+00:00; pirescarol; Eu achava que sabia fazer reportagens de fôlego porque nunca tinha mergulhado num longa-metragem. 😂 Amanhã (enfim!) é a estreia MUNDIAL na Netflix de Democracia em Vertigem, documentário da Petra Costa - cineasta hercúlea (sin perder la ternura) -, com quem assino o roteiro. https://t.co/4f2Amr2ze5; https://twitter.com/pirescarol/status/1141004060662927365; None; None]
[2019-06-18 13:52:57+00:00; pirescarol; @letrapreta AHHHHH; https://twitter.com/pirescarol/status/1140980724821921793; None; None]
